0.0,0.01289757298893167,-0.04523245650045721
0.0,0.010250950919040335,-0.04453062235934957
0.0,0.007984715867357977,-0.04429590901340125
0.0,0.005979429722551255,-0.044260037298348764
0.0,0.0036426217893787277,-0.04414975868672033
0.0,0.0017598451079701843,-0.04395986063225821
0.0,6.970314164425617e-06,-0.04391230097933135
0.0,-0.001551132235251787,-0.0436794444588689
0.0,-0.0031336603141607217,-0.04362816568360378
0.0,-0.004777428381341209,-0.04343657596839978
0.0,-0.006566819647958105,-0.04312343843009919
0.0,-0.00840014389660751,-0.04244707672111514
0.0,-0.010156282406777267,-0.04145863940159977
0.0,-0.012281231131868436,-0.040316066901018105
0.0,-0.015285416090436404,-0.039915619264684066
0.0,-0.017853132348935707,-0.0363481594146178
0.0,-0.021377029512087226,-0.0342100967529789
0.0,-0.025102288040330628,-0.03236498158671397
0.0,-0.02912607169575343,-0.031220722773506432
0.0,-0.033050442175967976,-0.02984505185630848
0.0,-0.03729420678167039,-0.02753229321084455
0.0,-0.04090560620566913,-0.024919437616852586
0.0,-0.044992465573743146,-0.024017956318422823
0.0,-0.04926085706717631,-0.025396365556911188
0.0,-0.054153954448745545,-0.03488615608297553
0.0,-0.056174973319963906,-0.04018696623014534
0.0,-0.0570119616437047,-0.048626136084631455
0.0,-0.05431099354058766,-0.06031215153013124
0.0,-0.04949382674304159,-0.06988833703338862
0.0,-0.042227994145738856,-0.07721978565956017
0.0,-0.03418858179346318,-0.08008818907361122
0.0,-0.026734145434948786,-0.07761871324942729
0.0,-0.021081553776504114,-0.0706101748958258
0.0,-0.013627116819686202,-0.06675420109125071
0.0,-0.013650617557773526,-0.04957809447387662
0.0,-0.010848904336281606,-0.04069603690191731
0.0,-0.008951892341308332,-0.03634231105225566
0.0,-0.007481412642357688,-0.036431363581025306
0.0,-0.00599487035541757,-0.040790087683717
0.0,-0.0028540813937145693,-0.04916542581429248
0.0,0.0025433374993932834,-0.056391216813691664
0.0,0.009002697895866385,-0.06005513415848521
0.0,0.014511010082676856,-0.06257831879464754

