0.0,-0.005615299375490129,0.3264405193822716
0.033333333333333486,-0.0036164326808482833,0.32598278358666233
0.06666666666666675,-0.0022840193869148318,0.32512134756072353
0.10000000000000023,0.0015592791411721818,0.3248593892275875
0.1333333333333335,0.0053032715590351776,0.3244388395311679
0.16666666666666674,0.009123100402849776,0.32423377254492747
0.2,0.013077442439075798,0.3240644512097518
0.23333333333333348,0.017433836269829583,0.32388040307317323
0.2666666666666667,0.02499298415920484,0.32409982316991903
0.3000000000000002,0.032094795813595256,0.32326645147513244
0.3333333333333335,0.03964444757724153,0.3223218378224546
0.36666666666666675,0.047102524057462236,0.32146452299635964
0.40000000000000024,0.056613019993631164,0.32098444017999783
0.43333333333333346,0.06756028516389365,0.320936379877647
0.46666666666666695,0.07914072894895968,0.3201550379400939
0.5,0.09382156705260764,0.31777653480937695
0.5333333333333334,0.1072147986532806,0.31502204722188
0.5666666666666668,0.12045933198806497,0.3116266056872796
0.6000000000000002,0.13606215036874664,0.3052013937952487
0.6333333333333335,0.14883629548073962,0.3000286009685672
0.6666666666666667,0.16245011323126196,0.29536570469236656
0.7,0.17963670314018793,0.29227658283051994
0.7333333333333335,0.19916006302593825,0.2864672799154966
0.7666666666666667,0.2214080131648114,0.28350638112947946
0.8,0.24700394285879168,0.27379565293001507
0.8333333333333335,0.2743763005159419,0.26604804547257255
0.8666666666666669,0.2995472362266206,0.2528996363960282
0.9,0.3251971104504135,0.24163861260499386
0.9333333333333335,0.3516796112951723,0.2325016613652775
0.966666666666667,0.38619923676034285,0.2234213190729799
1.0,0.42145664065095656,0.20774039400726396
1.0333333333333334,0.4560378721778111,0.1878434676250219
1.0666666666666669,0.48854278303029275,0.1737588646205077
1.1,0.5296393327725174,0.16748880836523616
1.1333333333333335,0.5730526764141238,0.156915078330915
1.1666666666666665,0.6137618315334475,0.1467290043328352
1.2000000000000004,0.6495966062368167,0.14988913105599855
1.2333333333333334,0.6924537089789419,0.1543298833305058
1.2666666666666666,0.7344687213045252,0.1596392950264649
1.3,0.7667379801067872,0.16418951862103326
1.3333333333333335,0.8013784091922735,0.17879283362192255
1.366666666666667,0.835135777100937,0.19352928654708923
1.4,0.8704307517070557,0.20216283184074135
1.4333333333333336,0.8937472142022361,0.2067021625709956
1.466666666666667,0.9177828002611813,0.21965364492039852
1.5,0.9469340778652852,0.22184408268807798
1.5333333333333334,0.9746556817989541,0.2222152692310171
1.5666666666666669,1.0044669831176427,0.21663655276914318
1.6,1.027750323015078,0.21041311892866932
1.6333333333333335,1.0516127810792542,0.20618734515268722
1.6666666666666665,1.0825956229935727,0.20312581579467504
1.7000000000000004,1.11405969772914,0.19750798724382823
1.7333333333333334,1.1457860352620495,0.19129240863997765
1.7666666666666666,1.173552217471535,0.1886095327816062
1.8,1.1987181289939848,0.191476873597907
1.8333333333333335,1.2282688527721062,0.19994572964018142
1.866666666666667,1.2624933821273956,0.20411411009685487
1.9,1.2886485238663803,0.2070604869209406
1.9333333333333336,1.3105467036225797,0.209039818837933
